transaction_id,customer_id,transaction_date,order_value_gbp,discount_used,returned,channel
TXN-6471-1,CUST-106471,2024-03-19,43.01,1,0,Direct
TXN-6471-2,CUST-106471,2024-03-25,54.95,0,0,Direct
TXN-6472-1,CUST-106472,2024-12-06,61.14,1,0,Organic Search
TXN-6472-2,CUST-106472,2024-12-24,74.13,1,0,Organic Search
TXN-6472-3,CUST-106472,2024-10-16,64.43,1,0,Organic Search
TXN-6472-4,CUST-106472,2024-12-27,61.47,1,0,Organic Search
TXN-6472-5,CUST-106472,2024-11-02,51.17,1,0,Organic Search
TXN-6473-1,CUST-106473,2024-12-21,65.91,1,0,Paid Search
TXN-6473-2,CUST-106473,2024-12-12,76.21,0,0,Paid Search
TXN-6473-3,CUST-106473,2024-12-19,58.64,0,1,Paid Search
TXN-6473-4,CUST-106473,2024-12-22,63.82,0,0,Paid Search
TXN-6473-5,CUST-106473,2024-12-13,94.57,0,0,Paid Search
TXN-6474-1,CUST-106474,2024-09-11,64.52,0,0,Affiliate
TXN-6474-2,CUST-106474,2025-03-30,128.78,0,1,Affiliate
TXN-6474-3,CUST-106474,2024-11-23,117.13,0,0,Affiliate
TXN-6474-4,CUST-106474,2024-10-21,69.88,0,0,Affiliate
TXN-6474-5,CUST-106474,2026-03-24,54.7,1,0,Affiliate
TXN-6474-6,CUST-106474,2025-08-15,83.85,1,0,Affiliate
TXN-6474-7,CUST-106474,2026-03-28,96.76,1,0,Affiliate
TXN-6474-8,CUST-106474,2026-01-25,56.69,1,0,Affiliate
TXN-6474-9,CUST-106474,2025-07-16,98.17,0,1,Affiliate
TXN-6474-10,CUST-106474,2025-10-08,89.56,0,0,Affiliate
TXN-6474-11,CUST-106474,2025-07-04,117.91,0,0,Affiliate
TXN-6474-12,CUST-106474,2025-09-25,96.33,1,1,Affiliate
TXN-6474-13,CUST-106474,2025-02-06,92.97,1,0,Affiliate
TXN-6474-14,CUST-106474,2025-10-05,96.81,1,0,Affiliate
TXN-6474-15,CUST-106474,2026-01-14,70.75,1,1,Affiliate
TXN-6475-1,CUST-106475,2024-04-14,56.86,0,0,Organic Search
TXN-6475-2,CUST-106475,2024-02-05,51.24,1,0,Organic Search
TXN-6475-3,CUST-106475,2024-04-11,57.35,1,0,Organic Search
TXN-6475-4,CUST-106475,2024-01-23,101.18,0,1,Organic Search
TXN-6475-5,CUST-106475,2024-01-25,39.66,1,0,Organic Search
TXN-6476-1,CUST-106476,2025-01-29,48.52,1,0,Referral
TXN-6476-2,CUST-106476,2024-09-11,56.2,0,0,Referral
TXN-6476-3,CUST-106476,2024-09-22,59.54,1,0,Referral
TXN-6476-4,CUST-106476,2025-03-19,35.53,1,1,Referral
TXN-6477-1,CUST-106477,2024-09-04,40.12,0,0,Referral
TXN-6477-2,CUST-106477,2025-10-05,42.85,1,0,Referral
TXN-6477-3,CUST-106477,2024-12-15,47.17,1,1,Referral
TXN-6477-4,CUST-106477,2024-05-31,29.66,0,0,Referral
TXN-6477-5,CUST-106477,2025-07-24,44.73,0,0,Referral
TXN-6477-6,CUST-106477,2025-01-09,48.46,1,0,Referral
TXN-6477-7,CUST-106477,2025-03-05,31.94,1,0,Referral
TXN-6477-8,CUST-106477,2024-12-25,43.86,0,1,Referral
TXN-6478-1,CUST-106478,2025-03-04,69.57,1,0,Organic Search
TXN-6478-2,CUST-106478,2025-03-05,68.96,1,0,Organic Search
TXN-6478-3,CUST-106478,2024-10-25,36.12,1,0,Organic Search
TXN-6478-4,CUST-106478,2024-10-29,64.93,1,0,Organic Search
TXN-6478-5,CUST-106478,2025-02-10,49.74,1,0,Organic Search
TXN-6478-6,CUST-106478,2024-10-06,38.0,1,0,Organic Search
TXN-6478-7,CUST-106478,2024-11-13,43.3,1,0,Organic Search
TXN-6479-1,CUST-106479,2024-09-14,93.15,0,1,Referral
TXN-6479-2,CUST-106479,2024-12-17,62.17,0,0,Referral
TXN-6479-3,CUST-106479,2024-12-13,60.1,1,1,Referral
TXN-6479-4,CUST-106479,2024-09-17,38.0,1,0,Referral
TXN-6479-5,CUST-106479,2024-11-11,78.13,1,0,Referral
TXN-6479-6,CUST-106479,2024-11-20,62.88,1,0,Referral
TXN-6479-7,CUST-106479,2024-10-17,75.23,1,0,Referral
TXN-6479-8,CUST-106479,2024-12-30,62.89,0,0,Referral
TXN-6479-9,CUST-106479,2024-10-27,70.97,0,0,Referral
TXN-6479-10,CUST-106479,2024-10-09,49.7,0,1,Referral
TXN-6480-1,CUST-106480,2024-04-02,107.03,1,0,Organic Search
TXN-6480-2,CUST-106480,2024-04-20,69.53,0,0,Organic Search
TXN-6480-3,CUST-106480,2024-03-30,58.34,0,0,Organic Search
TXN-6480-4,CUST-106480,2024-03-25,79.26,0,0,Organic Search
TXN-6480-5,CUST-106480,2024-03-19,84.89,0,0,Organic Search
TXN-6480-6,CUST-106480,2024-04-01,84.24,0,0,Organic Search
TXN-6481-1,CUST-106481,2024-04-12,33.34,1,0,Referral
TXN-6481-2,CUST-106481,2024-04-22,53.43,0,0,Referral
TXN-6482-1,CUST-106482,2024-05-07,42.85,1,0,Paid Search
TXN-6482-2,CUST-106482,2024-07-19,60.36,0,0,Paid Search
TXN-6482-3,CUST-106482,2024-07-06,62.7,1,0,Paid Search
TXN-6482-4,CUST-106482,2024-07-29,17.31,1,0,Paid Search
TXN-6482-5,CUST-106482,2024-08-27,47.53,1,0,Paid Search
TXN-6482-6,CUST-106482,2024-06-15,73.33,1,1,Paid Search
TXN-6482-7,CUST-106482,2024-05-07,59.28,0,0,Paid Search
TXN-6482-8,CUST-106482,2024-05-10,43.64,0,0,Paid Search
TXN-6482-9,CUST-106482,2024-07-19,62.1,1,0,Paid Search
TXN-6483-1,CUST-106483,2024-11-17,46.82,1,0,Paid Search
TXN-6483-2,CUST-106483,2025-10-28,49.22,0,1,Paid Search
TXN-6483-3,CUST-106483,2026-04-24,61.62,0,1,Paid Search
TXN-6483-4,CUST-106483,2025-06-24,43.57,1,1,Paid Search
TXN-6483-5,CUST-106483,2026-03-15,39.78,1,1,Paid Search
TXN-6483-6,CUST-106483,2024-12-28,39.04,0,0,Paid Search
TXN-6484-1,CUST-106484,2024-10-13,45.31,1,0,Paid Social
TXN-6484-2,CUST-106484,2024-08-16,34.37,1,0,Paid Social
TXN-6484-3,CUST-106484,2024-09-24,42.76,1,0,Paid Social
TXN-6484-4,CUST-106484,2024-09-02,52.64,1,1,Paid Social
TXN-6484-5,CUST-106484,2024-08-04,37.74,0,0,Paid Social
TXN-6484-6,CUST-106484,2024-09-21,28.93,0,0,Paid Social
TXN-6485-1,CUST-106485,2024-10-06,59.37,1,0,Email
TXN-6485-2,CUST-106485,2024-07-19,68.96,0,1,Email
TXN-6485-3,CUST-106485,2024-05-31,68.2,1,0,Email
TXN-6485-4,CUST-106485,2024-08-27,48.3,0,1,Email
TXN-6485-5,CUST-106485,2024-09-16,56.75,1,0,Email
TXN-6485-6,CUST-106485,2024-10-28,73.68,1,0,Email
TXN-6485-7,CUST-106485,2024-07-20,48.06,1,0,Email
TXN-6485-8,CUST-106485,2024-09-01,77.15,1,0,Email
TXN-6486-1,CUST-106486,2025-01-22,76.4,0,0,Affiliate
TXN-6486-2,CUST-106486,2025-11-12,58.01,1,0,Affiliate
TXN-6486-3,CUST-106486,2025-01-14,36.67,1,0,Affiliate
TXN-6486-4,CUST-106486,2024-07-22,51.78,1,1,Affiliate
TXN-6487-1,CUST-106487,2024-07-25,62.73,1,1,Affiliate
TXN-6487-2,CUST-106487,2025-04-07,67.49,1,0,Affiliate
TXN-6487-3,CUST-106487,2024-11-15,44.15,1,1,Affiliate
TXN-6487-4,CUST-106487,2025-07-19,57.44,1,1,Affiliate
TXN-6488-1,CUST-106488,2024-02-25,60.05,1,1,Direct
TXN-6488-2,CUST-106488,2024-03-10,62.26,1,0,Direct
TXN-6488-3,CUST-106488,2024-03-15,59.44,1,0,Direct
TXN-6488-4,CUST-106488,2024-02-14,71.6,1,0,Direct
TXN-6488-5,CUST-106488,2024-03-19,76.26,0,0,Direct
TXN-6488-6,CUST-106488,2024-03-14,64.15,0,1,Direct
TXN-6489-1,CUST-106489,2024-12-27,69.31,1,0,Paid Search
TXN-6489-2,CUST-106489,2025-09-12,43.55,1,0,Paid Search
TXN-6489-3,CUST-106489,2025-07-07,71.45,1,0,Paid Search
TXN-6489-4,CUST-106489,2025-04-07,60.97,0,1,Paid Search
TXN-6489-5,CUST-106489,2025-05-12,66.19,1,0,Paid Search
TXN-6489-6,CUST-106489,2025-06-04,45.65,1,0,Paid Search
TXN-6490-1,CUST-106490,2024-06-11,74.63,0,1,Paid Social
TXN-6490-2,CUST-106490,2024-06-26,106.85,0,0,Paid Social
TXN-6490-3,CUST-106490,2024-08-31,100.45,1,1,Paid Social
TXN-6490-4,CUST-106490,2024-06-19,69.37,0,0,Paid Social
TXN-6490-5,CUST-106490,2025-05-07,123.74,0,0,Paid Social
TXN-6490-6,CUST-106490,2024-06-26,49.66,0,0,Paid Social
TXN-6490-7,CUST-106490,2024-09-10,68.58,0,0,Paid Social
TXN-6490-8,CUST-106490,2024-06-09,111.67,0,1,Paid Social
TXN-6490-9,CUST-106490,2025-07-13,111.7,0,0,Paid Social
TXN-6490-10,CUST-106490,2024-04-14,97.1,1,0,Paid Social
TXN-6490-11,CUST-106490,2024-08-19,98.45,0,1,Paid Social
TXN-6491-1,CUST-106491,2024-12-31,111.02,0,1,Organic Search
TXN-6491-2,CUST-106491,2024-09-02,161.31,0,0,Organic Search
TXN-6491-3,CUST-106491,2025-05-09,146.94,0,0,Organic Search
TXN-6491-4,CUST-106491,2024-11-15,122.16,1,0,Organic Search
TXN-6491-5,CUST-106491,2024-11-11,106.06,0,0,Organic Search
TXN-6491-6,CUST-106491,2024-04-12,89.5,1,0,Organic Search
TXN-6491-7,CUST-106491,2025-02-04,144.71,0,0,Organic Search
TXN-6491-8,CUST-106491,2025-04-06,116.09,1,0,Organic Search
TXN-6491-9,CUST-106491,2024-04-14,140.29,0,0,Organic Search
TXN-6492-1,CUST-106492,2024-10-24,39.46,0,1,Direct
TXN-6493-1,CUST-106493,2024-12-26,36.97,1,0,Organic Search
TXN-6493-2,CUST-106493,2024-12-27,47.25,1,0,Organic Search
TXN-6493-3,CUST-106493,2025-02-06,53.77,1,1,Organic Search
TXN-6493-4,CUST-106493,2025-02-26,61.78,1,0,Organic Search
TXN-6494-1,CUST-106494,2024-07-29,44.64,0,1,Paid Social
TXN-6494-2,CUST-106494,2024-07-30,46.49,0,1,Paid Social
TXN-6494-3,CUST-106494,2024-07-01,36.74,1,0,Paid Social
TXN-6494-4,CUST-106494,2024-09-08,39.8,0,1,Paid Social
TXN-6495-1,CUST-106495,2024-02-26,44.55,0,0,Paid Social
TXN-6495-2,CUST-106495,2024-02-27,45.16,0,0,Paid Social
TXN-6496-1,CUST-106496,2025-04-23,29.46,0,0,Direct
TXN-6496-2,CUST-106496,2025-04-29,37.65,1,0,Direct
TXN-6496-3,CUST-106496,2025-01-20,46.12,1,1,Direct
TXN-6496-4,CUST-106496,2025-01-07,39.43,1,0,Direct
TXN-6496-5,CUST-106496,2024-12-16,44.86,0,0,Direct
TXN-6496-6,CUST-106496,2025-04-16,40.81,1,0,Direct
TXN-6497-1,CUST-106497,2025-01-31,56.3,0,1,Organic Search
TXN-6497-2,CUST-106497,2025-06-13,34.59,0,0,Organic Search
TXN-6497-3,CUST-106497,2025-06-09,48.66,0,1,Organic Search
TXN-6497-4,CUST-106497,2024-10-14,32.36,1,0,Organic Search
TXN-6498-1,CUST-106498,2025-10-09,48.17,1,0,Direct
TXN-6498-2,CUST-106498,2025-07-07,55.25,1,0,Direct
TXN-6498-3,CUST-106498,2025-08-05,48.32,1,1,Direct
TXN-6498-4,CUST-106498,2024-12-27,50.44,0,1,Direct
TXN-6498-5,CUST-106498,2024-08-03,72.0,0,1,Direct
TXN-6499-1,CUST-106499,2025-01-21,43.39,1,0,Paid Social
TXN-6499-2,CUST-106499,2024-12-24,51.53,0,0,Paid Social
TXN-6500-1,CUST-106500,2025-06-15,45.49,0,0,Paid Search
TXN-6500-2,CUST-106500,2024-09-17,54.54,1,0,Paid Search
TXN-6500-3,CUST-106500,2024-11-22,55.74,1,1,Paid Search
TXN-6500-4,CUST-106500,2024-04-24,38.76,0,1,Paid Search
TXN-6501-1,CUST-106501,2025-08-11,27.31,1,1,Organic Search
TXN-6501-2,CUST-106501,2024-11-06,27.98,0,1,Organic Search
TXN-6502-1,CUST-106502,2025-03-15,146.81,0,0,Organic Search
TXN-6502-2,CUST-106502,2025-04-06,134.02,0,1,Organic Search
TXN-6502-3,CUST-106502,2025-10-03,144.01,0,0,Organic Search
TXN-6502-4,CUST-106502,2025-05-16,173.82,0,0,Organic Search
TXN-6502-5,CUST-106502,2025-10-19,104.52,0,0,Organic Search
TXN-6502-6,CUST-106502,2025-01-21,147.98,0,0,Organic Search
TXN-6502-7,CUST-106502,2025-02-11,96.76,0,1,Organic Search
TXN-6502-8,CUST-106502,2025-08-30,122.07,1,1,Organic Search
TXN-6502-9,CUST-106502,2024-08-04,152.48,1,0,Organic Search
TXN-6502-10,CUST-106502,2024-06-01,80.9,0,1,Organic Search
TXN-6503-1,CUST-106503,2024-01-27,37.21,1,0,Direct
TXN-6503-2,CUST-106503,2024-06-15,22.67,1,0,Direct
TXN-6503-3,CUST-106503,2024-05-29,25.94,0,1,Direct
TXN-6503-4,CUST-106503,2024-01-13,48.43,0,0,Direct
TXN-6503-5,CUST-106503,2024-05-13,55.69,1,0,Direct
TXN-6503-6,CUST-106503,2024-08-09,36.18,0,0,Direct
TXN-6504-1,CUST-106504,2025-03-08,59.26,0,0,Organic Search
TXN-6504-2,CUST-106504,2025-05-23,74.27,0,1,Organic Search
TXN-6505-1,CUST-106505,2024-03-23,68.99,1,0,Paid Social
TXN-6505-2,CUST-106505,2024-04-03,67.34,1,0,Paid Social
TXN-6506-1,CUST-106506,2024-06-04,34.8,0,0,Organic Search
TXN-6506-2,CUST-106506,2024-06-10,51.72,1,0,Organic Search
TXN-6506-3,CUST-106506,2024-09-16,41.05,1,0,Organic Search
TXN-6506-4,CUST-106506,2025-02-23,45.2,1,0,Organic Search
TXN-6506-5,CUST-106506,2025-03-08,50.02,1,0,Organic Search
TXN-6506-6,CUST-106506,2024-05-31,15.78,1,0,Organic Search
TXN-6506-7,CUST-106506,2024-07-29,38.04,0,0,Organic Search
TXN-6507-1,CUST-106507,2025-09-02,59.76,1,1,Direct
TXN-6507-2,CUST-106507,2026-03-23,83.29,1,1,Direct
TXN-6507-3,CUST-106507,2024-12-13,78.8,1,1,Direct
TXN-6508-1,CUST-106508,2024-02-10,29.51,1,1,Organic Search
TXN-6508-2,CUST-106508,2024-01-18,33.99,1,0,Organic Search
TXN-6508-3,CUST-106508,2024-01-22,31.98,1,0,Organic Search
TXN-6508-4,CUST-106508,2024-03-22,31.69,1,1,Organic Search
TXN-6508-5,CUST-106508,2024-03-19,23.4,0,0,Organic Search
TXN-6508-6,CUST-106508,2024-02-13,29.81,1,0,Organic Search
TXN-6509-1,CUST-106509,2025-07-25,85.68,0,0,Paid Social
TXN-6509-2,CUST-106509,2025-06-19,83.61,0,0,Paid Social
TXN-6509-3,CUST-106509,2025-11-14,75.67,0,0,Paid Social
TXN-6509-4,CUST-106509,2025-01-03,56.72,0,0,Paid Social
TXN-6509-5,CUST-106509,2025-08-06,73.16,0,1,Paid Social
TXN-6510-1,CUST-106510,2024-10-22,56.38,0,1,Paid Search
TXN-6510-2,CUST-106510,2024-09-12,55.93,1,0,Paid Search
TXN-6510-3,CUST-106510,2024-09-01,42.78,0,1,Paid Search
TXN-6511-1,CUST-106511,2024-07-20,47.73,0,1,Paid Social
TXN-6511-2,CUST-106511,2024-03-25,47.78,1,0,Paid Social
TXN-6511-3,CUST-106511,2024-06-07,41.97,1,0,Paid Social
TXN-6511-4,CUST-106511,2024-05-31,66.71,0,0,Paid Social
TXN-6511-5,CUST-106511,2024-12-27,61.29,1,0,Paid Social
TXN-6511-6,CUST-106511,2024-08-20,52.74,1,1,Paid Social
TXN-6511-7,CUST-106511,2025-02-28,51.82,1,0,Paid Social
TXN-6512-1,CUST-106512,2024-12-11,35.31,0,0,Organic Search
TXN-6512-2,CUST-106512,2024-11-03,49.6,0,0,Organic Search
TXN-6513-1,CUST-106513,2024-10-07,82.98,1,0,Paid Search
TXN-6513-2,CUST-106513,2025-09-16,56.9,1,1,Paid Search
TXN-6513-3,CUST-106513,2025-07-27,47.88,1,0,Paid Search
TXN-6514-1,CUST-106514,2024-04-02,40.14,0,0,Paid Social
TXN-6514-2,CUST-106514,2024-06-05,36.65,0,0,Paid Social
TXN-6515-1,CUST-106515,2024-06-21,32.71,1,0,Paid Social
TXN-6515-2,CUST-106515,2024-06-13,50.26,0,1,Paid Social
TXN-6516-1,CUST-106516,2025-02-15,45.5,0,0,Direct
TXN-6516-2,CUST-106516,2025-09-22,64.43,1,0,Direct
TXN-6516-3,CUST-106516,2024-10-14,46.89,1,0,Direct
TXN-6516-4,CUST-106516,2025-02-09,47.31,1,1,Direct
TXN-6516-5,CUST-106516,2025-02-19,33.86,1,0,Direct
TXN-6516-6,CUST-106516,2025-01-28,51.77,1,0,Direct
TXN-6516-7,CUST-106516,2025-12-14,50.6,1,0,Direct
TXN-6516-8,CUST-106516,2024-09-03,46.29,1,0,Direct
TXN-6517-1,CUST-106517,2024-06-29,19.67,0,0,Referral
TXN-6517-2,CUST-106517,2024-06-25,41.1,1,0,Referral
TXN-6518-1,CUST-106518,2024-06-20,71.37,1,0,Direct
TXN-6518-2,CUST-106518,2024-07-31,67.46,0,0,Direct
TXN-6518-3,CUST-106518,2024-08-14,80.49,1,0,Direct
TXN-6518-4,CUST-106518,2024-04-25,30.36,0,0,Direct
TXN-6518-5,CUST-106518,2024-03-17,64.5,1,0,Direct
TXN-6518-6,CUST-106518,2024-06-13,60.74,0,0,Direct
TXN-6518-7,CUST-106518,2024-08-21,77.13,1,0,Direct
TXN-6518-8,CUST-106518,2024-06-23,53.14,1,1,Direct
TXN-6518-9,CUST-106518,2024-03-17,55.6,0,0,Direct
TXN-6519-1,CUST-106519,2024-07-12,94.72,0,0,Email
TXN-6519-2,CUST-106519,2024-02-15,97.22,0,0,Email
TXN-6519-3,CUST-106519,2024-05-26,118.55,1,0,Email
TXN-6519-4,CUST-106519,2024-02-25,109.62,0,0,Email
TXN-6520-1,CUST-106520,2024-07-31,30.6,1,0,Direct
TXN-6521-1,CUST-106521,2024-04-15,39.19,0,0,Paid Social
TXN-6521-2,CUST-106521,2024-05-06,59.11,0,1,Paid Social
TXN-6522-1,CUST-106522,2025-06-22,25.63,0,0,Direct
TXN-6522-2,CUST-106522,2025-02-25,37.49,1,1,Direct
TXN-6522-3,CUST-106522,2025-04-11,49.49,0,1,Direct
TXN-6523-1,CUST-106523,2026-02-24,17.01,1,0,Email
TXN-6523-2,CUST-106523,2025-05-20,37.43,1,1,Email
TXN-6523-3,CUST-106523,2025-06-18,51.6,1,0,Email
TXN-6523-4,CUST-106523,2026-03-11,43.37,0,0,Email
TXN-6523-5,CUST-106523,2025-01-31,31.16,0,0,Email
TXN-6523-6,CUST-106523,2025-05-10,59.73,0,0,Email
TXN-6524-1,CUST-106524,2024-03-24,73.3,1,0,Email
TXN-6524-2,CUST-106524,2024-03-09,74.22,0,0,Email
TXN-6525-1,CUST-106525,2024-12-07,30.6,1,1,Organic Search
TXN-6526-1,CUST-106526,2024-06-30,42.54,1,0,Email
TXN-6526-2,CUST-106526,2024-09-08,77.58,0,0,Email
TXN-6526-3,CUST-106526,2024-05-02,72.73,1,0,Email
TXN-6526-4,CUST-106526,2024-07-01,51.24,1,0,Email
TXN-6527-1,CUST-106527,2024-05-15,40.28,1,0,Email
TXN-6528-1,CUST-106528,2024-04-27,70.81,0,0,Email
TXN-6529-1,CUST-106529,2025-03-27,45.94,1,0,Direct
TXN-6529-2,CUST-106529,2024-10-01,45.95,1,0,Direct
TXN-6529-3,CUST-106529,2024-03-25,54.46,1,1,Direct
TXN-6529-4,CUST-106529,2024-03-07,58.31,1,0,Direct
TXN-6529-5,CUST-106529,2025-03-05,62.19,1,0,Direct
TXN-6529-6,CUST-106529,2024-04-04,51.34,1,0,Direct
TXN-6530-1,CUST-106530,2025-08-22,81.81,1,0,Organic Search
TXN-6530-2,CUST-106530,2025-05-05,71.32,0,1,Organic Search
TXN-6530-3,CUST-106530,2025-08-25,81.08,0,1,Organic Search
TXN-6530-4,CUST-106530,2025-01-25,71.91,0,0,Organic Search
TXN-6530-5,CUST-106530,2025-06-20,67.09,1,1,Organic Search
TXN-6530-6,CUST-106530,2025-10-03,76.12,1,1,Organic Search
TXN-6531-1,CUST-106531,2024-06-25,73.98,1,0,Display
TXN-6531-2,CUST-106531,2024-06-16,31.81,0,0,Display
TXN-6531-3,CUST-106531,2024-04-13,63.56,0,0,Display
TXN-6531-4,CUST-106531,2024-06-02,65.22,0,1,Display
TXN-6531-5,CUST-106531,2024-05-08,73.92,0,0,Display
TXN-6531-6,CUST-106531,2024-06-05,74.83,1,0,Display
TXN-6532-1,CUST-106532,2025-02-22,82.34,0,0,Affiliate
TXN-6532-2,CUST-106532,2024-09-28,110.33,1,0,Affiliate
TXN-6532-3,CUST-106532,2025-02-05,107.73,1,1,Affiliate
TXN-6532-4,CUST-106532,2025-01-30,90.35,1,0,Affiliate
TXN-6532-5,CUST-106532,2025-03-11,43.86,0,0,Affiliate
TXN-6532-6,CUST-106532,2024-11-02,77.24,1,0,Affiliate
TXN-6533-1,CUST-106533,2026-05-22,23.93,1,1,Direct
TXN-6533-2,CUST-106533,2026-02-11,33.17,1,1,Direct
TXN-6534-1,CUST-106534,2024-12-29,59.85,0,0,Paid Search
TXN-6534-2,CUST-106534,2025-05-02,45.26,1,0,Paid Search
TXN-6534-3,CUST-106534,2025-01-16,67.18,1,0,Paid Search
TXN-6534-4,CUST-106534,2025-01-27,76.47,1,0,Paid Search
TXN-6534-5,CUST-106534,2024-12-12,71.67,1,0,Paid Search
TXN-6534-6,CUST-106534,2025-04-11,79.97,1,0,Paid Search
TXN-6534-7,CUST-106534,2025-04-09,97.91,1,0,Paid Search
TXN-6534-8,CUST-106534,2025-02-20,89.08,0,0,Paid Search
TXN-6534-9,CUST-106534,2025-02-03,87.19,1,1,Paid Search
TXN-6534-10,CUST-106534,2025-03-05,95.7,0,1,Paid Search
TXN-6535-1,CUST-106535,2024-07-18,99.25,0,0,Email
TXN-6535-2,CUST-106535,2024-11-05,84.52,0,0,Email
TXN-6535-3,CUST-106535,2025-01-28,98.34,0,0,Email
TXN-6535-4,CUST-106535,2025-06-24,62.5,0,0,Email
TXN-6535-5,CUST-106535,2025-05-08,113.39,0,0,Email
TXN-6535-6,CUST-106535,2024-10-24,131.97,1,0,Email
TXN-6535-7,CUST-106535,2025-05-15,65.95,0,0,Email
TXN-6536-1,CUST-106536,2024-04-25,41.89,0,0,Paid Social
TXN-6536-2,CUST-106536,2024-03-15,37.8,0,0,Paid Social
TXN-6536-3,CUST-106536,2024-05-04,75.15,0,0,Paid Social
TXN-6536-4,CUST-106536,2024-05-11,58.76,0,0,Paid Social
TXN-6537-1,CUST-106537,2024-12-06,48.95,1,1,Organic Search
TXN-6537-2,CUST-106537,2025-11-22,68.01,1,0,Organic Search
TXN-6537-3,CUST-106537,2025-01-29,61.27,1,0,Organic Search
TXN-6537-4,CUST-106537,2025-08-24,67.02,1,0,Organic Search
TXN-6537-5,CUST-106537,2024-12-12,49.5,1,0,Organic Search
TXN-6537-6,CUST-106537,2025-06-11,62.38,0,0,Organic Search
TXN-6537-7,CUST-106537,2024-11-26,63.1,1,0,Organic Search
TXN-6537-8,CUST-106537,2025-08-20,33.43,0,1,Organic Search
TXN-6537-9,CUST-106537,2025-02-13,58.69,1,0,Organic Search
TXN-6537-10,CUST-106537,2024-12-22,27.65,1,0,Organic Search
TXN-6537-11,CUST-106537,2025-07-07,59.17,1,1,Organic Search
TXN-6538-1,CUST-106538,2024-07-09,79.92,1,1,Referral
TXN-6538-2,CUST-106538,2024-07-19,53.04,1,1,Referral
TXN-6538-3,CUST-106538,2024-05-23,59.27,0,0,Referral
TXN-6538-4,CUST-106538,2024-05-26,48.25,1,1,Referral
TXN-6538-5,CUST-106538,2024-06-18,67.66,1,0,Referral
TXN-6538-6,CUST-106538,2024-06-30,58.77,1,1,Referral
TXN-6539-1,CUST-106539,2025-01-28,31.01,1,0,Organic Search
TXN-6539-2,CUST-106539,2025-07-22,22.52,1,1,Organic Search
TXN-6539-3,CUST-106539,2024-10-23,20.8,0,1,Organic Search
TXN-6539-4,CUST-106539,2024-09-24,30.87,0,0,Organic Search
TXN-6539-5,CUST-106539,2025-07-04,33.82,1,0,Organic Search
TXN-6539-6,CUST-106539,2025-03-04,21.31,1,1,Organic Search
TXN-6539-7,CUST-106539,2024-12-11,19.18,1,1,Organic Search
TXN-6539-8,CUST-106539,2025-07-10,28.3,0,1,Organic Search
TXN-6539-9,CUST-106539,2024-11-17,34.48,1,0,Organic Search
TXN-6540-1,CUST-106540,2024-08-20,92.48,0,0,Email
TXN-6540-2,CUST-106540,2024-06-30,82.66,0,0,Email
TXN-6540-3,CUST-106540,2024-09-09,76.07,0,1,Email
TXN-6540-4,CUST-106540,2024-08-25,67.21,0,0,Email
TXN-6540-5,CUST-106540,2024-08-22,67.38,0,0,Email
TXN-6541-1,CUST-106541,2024-06-24,41.41,0,1,Direct
TXN-6541-2,CUST-106541,2025-03-13,84.82,0,0,Direct
TXN-6541-3,CUST-106541,2025-02-06,38.86,0,0,Direct
TXN-6541-4,CUST-106541,2024-06-26,62.35,0,0,Direct
TXN-6541-5,CUST-106541,2024-08-27,87.5,0,0,Direct
TXN-6541-6,CUST-106541,2024-10-16,73.59,0,1,Direct
TXN-6541-7,CUST-106541,2024-05-18,54.41,1,0,Direct
TXN-6542-1,CUST-106542,2024-05-26,12.31,1,1,Organic Search
TXN-6542-2,CUST-106542,2025-03-18,40.24,1,0,Organic Search
TXN-6542-3,CUST-106542,2024-07-12,32.55,1,0,Organic Search
TXN-6542-4,CUST-106542,2024-07-15,61.43,1,0,Organic Search
TXN-6542-5,CUST-106542,2024-07-07,48.25,1,0,Organic Search
TXN-6542-6,CUST-106542,2024-12-06,39.6,1,0,Organic Search
TXN-6543-1,CUST-106543,2024-09-24,45.29,0,0,Paid Social
TXN-6543-2,CUST-106543,2024-06-06,37.31,0,0,Paid Social
TXN-6543-3,CUST-106543,2024-10-20,52.22,0,0,Paid Social
TXN-6543-4,CUST-106543,2024-12-15,60.4,0,1,Paid Social
TXN-6543-5,CUST-106543,2024-10-20,69.69,0,0,Paid Social
TXN-6543-6,CUST-106543,2024-08-23,74.0,0,1,Paid Social
TXN-6543-7,CUST-106543,2024-12-04,67.76,0,0,Paid Social
TXN-6543-8,CUST-106543,2024-10-10,66.31,0,0,Paid Social
TXN-6544-1,CUST-106544,2024-05-01,114.9,0,0,Paid Search
TXN-6544-2,CUST-106544,2025-01-10,58.83,1,0,Paid Search
TXN-6544-3,CUST-106544,2024-05-18,74.92,1,1,Paid Search
TXN-6544-4,CUST-106544,2024-09-22,67.89,0,0,Paid Search
TXN-6544-5,CUST-106544,2024-05-21,77.52,0,0,Paid Search
TXN-6544-6,CUST-106544,2025-02-14,89.59,1,1,Paid Search
TXN-6544-7,CUST-106544,2024-08-21,100.36,0,1,Paid Search
TXN-6544-8,CUST-106544,2024-04-23,62.61,1,0,Paid Search
TXN-6544-9,CUST-106544,2025-01-16,124.55,0,0,Paid Search
TXN-6544-10,CUST-106544,2024-08-20,101.34,0,0,Paid Search
TXN-6544-11,CUST-106544,2024-12-08,64.21,1,0,Paid Search
